AGE,AREA_KM2,NAME,POP,FIPS,time,SEX,abs_pop,성별
64,96920,"Korea, South",98138,KS,1994,Male,98138,남자
65,96920,"Korea, South",95462,KS,1994,Male,95462,남자
66,96920,"Korea, South",85062,KS,1994,Male,85062,남자
67,96920,"Korea, South",79120,KS,1994,Male,79120,남자
68,96920,"Korea, South",75105,KS,1994,Male,75105,남자
69,96920,"Korea, South",66803,KS,1994,Male,66803,남자
70,96920,"Korea, South",67924,KS,1994,Male,67924,남자
71,96920,"Korea, South",64194,KS,1994,Male,64194,남자
72,96920,"Korea, South",56547,KS,1994,Male,56547,남자
73,96920,"Korea, South",53272,KS,1994,Male,53272,남자
74,96920,"Korea, South",44770,KS,1994,Male,44770,남자
75,96920,"Korea, South",36532,KS,1994,Male,36532,남자
76,96920,"Korea, South",33431,KS,1994,Male,33431,남자
77,96920,"Korea, South",31444,KS,1994,Male,31444,남자
78,96920,"Korea, South",29366,KS,1994,Male,29366,남자
79,96920,"Korea, South",23105,KS,1994,Male,23105,남자
80,96920,"Korea, South",18758,KS,1994,Male,18758,남자
81,96920,"Korea, South",16805,KS,1994,Male,16805,남자
82,96920,"Korea, South",13283,KS,1994,Male,13283,남자
83,96920,"Korea, South",11177,KS,1994,Male,11177,남자
84,96920,"Korea, South",8755,KS,1994,Male,8755,남자
85,96920,"Korea, South",7185,KS,1994,Male,7185,남자
86,96920,"Korea, South",5445,KS,1994,Male,5445,남자
87,96920,"Korea, South",3751,KS,1994,Male,3751,남자
88,96920,"Korea, South",3084,KS,1994,Male,3084,남자
89,96920,"Korea, South",2148,KS,1994,Male,2148,남자
90,96920,"Korea, South",1513,KS,1994,Male,1513,남자
91,96920,"Korea, South",1038,KS,1994,Male,1038,남자
92,96920,"Korea, South",693,KS,1994,Male,693,남자
93,96920,"Korea, South",453,KS,1994,Male,453,남자
94,96920,"Korea, South",284,KS,1994,Male,284,남자
95,96920,"Korea, South",175,KS,1994,Male,175,남자
96,96920,"Korea, South",104,KS,1994,Male,104,남자
97,96920,"Korea, South",59,KS,1994,Male,59,남자
98,96920,"Korea, South",33,KS,1994,Male,33,남자
99,96920,"Korea, South",18,KS,1994,Male,18,남자
100,96920,"Korea, South",18,KS,1994,Male,18,남자
0,96920,"Korea, South",384336,KS,1995,Male,384336,남자
1,96920,"Korea, South",385189,KS,1995,Male,385189,남자
2,96920,"Korea, South",385530,KS,1995,Male,385530,남자
3,96920,"Korea, South",381798,KS,1995,Male,381798,남자
4,96920,"Korea, South",364017,KS,1995,Male,364017,남자
5,96920,"Korea, South",328223,KS,1995,Male,328223,남자
6,96920,"Korea, South",341313,KS,1995,Male,341313,남자
7,96920,"Korea, South",337507,KS,1995,Male,337507,남자
8,96920,"Korea, South",330440,KS,1995,Male,330440,남자
9,96920,"Korea, South",345740,KS,1995,Male,345740,남자
10,96920,"Korea, South",338144,KS,1995,Male,338144,남자
11,96920,"Korea, South",368081,KS,1995,Male,368081,남자
12,96920,"Korea, South",401208,KS,1995,Male,401208,남자
13,96920,"Korea, South",430056,KS,1995,Male,430056,남자
14,96920,"Korea, South",450724,KS,1995,Male,450724,남자
15,96920,"Korea, South",441543,KS,1995,Male,441543,남자
16,96920,"Korea, South",419696,KS,1995,Male,419696,남자
17,96920,"Korea, South",380043,KS,1995,Male,380043,남자
18,96920,"Korea, South",391275,KS,1995,Male,391275,남자
19,96920,"Korea, South",393874,KS,1995,Male,393874,남자
20,96920,"Korea, South",413049,KS,1995,Male,413049,남자
21,96920,"Korea, South",442122,KS,1995,Male,442122,남자
22,96920,"Korea, South",445992,KS,1995,Male,445992,남자
23,96920,"Korea, South",454654,KS,1995,Male,454654,남자
24,96920,"Korea, South",446246,KS,1995,Male,446246,남자
25,96920,"Korea, South",464667,KS,1995,Male,464667,남자
26,96920,"Korea, South",484383,KS,1995,Male,484383,남자
27,96920,"Korea, South",474377,KS,1995,Male,474377,남자
28,96920,"Korea, South",402596,KS,1995,Male,402596,남자
29,96920,"Korea, South",392621,KS,1995,Male,392621,남자
30,96920,"Korea, South",390449,KS,1995,Male,390449,남자
31,96920,"Korea, South",405549,KS,1995,Male,405549,남자
32,96920,"Korea, South",434786,KS,1995,Male,434786,남자
33,96920,"Korea, South",445575,KS,1995,Male,445575,남자
34,96920,"Korea, South",454914,KS,1995,Male,454914,남자
35,96920,"Korea, South",448341,KS,1995,Male,448341,남자
36,96920,"Korea, South",446904,KS,1995,Male,446904,남자
37,96920,"Korea, South",420855,KS,1995,Male,420855,남자
38,96920,"Korea, South",397512,KS,1995,Male,397512,남자
39,96920,"Korea, South",378899,KS,1995,Male,378899,남자
40,96920,"Korea, South",390555,KS,1995,Male,390555,남자
41,96920,"Korea, South",339977,KS,1995,Male,339977,남자
42,96920,"Korea, South",282401,KS,1995,Male,282401,남자
43,96920,"Korea, South",320871,KS,1995,Male,320871,남자
44,96920,"Korea, South",244856,KS,1995,Male,244856,남자
45,96920,"Korea, South",254575,KS,1995,Male,254575,남자
46,96920,"Korea, South",259502,KS,1995,Male,259502,남자
47,96920,"Korea, South",255834,KS,1995,Male,255834,남자
48,96920,"Korea, South",254200,KS,1995,Male,254200,남자
49,96920,"Korea, South",227023,KS,1995,Male,227023,남자
50,96920,"Korea, South",196525,KS,1995,Male,196525,남자
51,96920,"Korea, South",198723,KS,1995,Male,198723,남자
52,96920,"Korea, South",201376,KS,1995,Male,201376,남자
53,96920,"Korea, South",227907,KS,1995,Male,227907,남자
54,96920,"Korea, South",210716,KS,1995,Male,210716,남자
55,96920,"Korea, South",190216,KS,1995,Male,190216,남자
56,96920,"Korea, South",196758,KS,1995,Male,196758,남자
57,96920,"Korea, South",186676,KS,1995,Male,186676,남자
58,96920,"Korea, South",176031,KS,1995,Male,176031,남자
59,96920,"Korea, South",166909,KS,1995,Male,166909,남자
60,96920,"Korea, South",164808,KS,1995,Male,164808,남자
61,96920,"Korea, South",150436,KS,1995,Male,150436,남자
62,96920,"Korea, South",130831,KS,1995,Male,130831,남자
63,96920,"Korea, South",128052,KS,1995,Male,128052,남자
64,96920,"Korea, South",104037,KS,1995,Male,104037,남자
65,96920,"Korea, South",95281,KS,1995,Male,95281,남자
66,96920,"Korea, South",92838,KS,1995,Male,92838,남자
67,96920,"Korea, South",82477,KS,1995,Male,82477,남자
68,96920,"Korea, South",76480,KS,1995,Male,76480,남자
69,96920,"Korea, South",72376,KS,1995,Male,72376,남자
70,96920,"Korea, South",64023,KS,1995,Male,64023,남자
71,96920,"Korea, South",64671,KS,1995,Male,64671,남자
72,96920,"Korea, South",60869,KS,1995,Male,60869,남자
73,96920,"Korea, South",53358,KS,1995,Male,53358,남자
74,96920,"Korea, South",49971,KS,1995,Male,49971,남자
75,96920,"Korea, South",41800,KS,1995,Male,41800,남자
76,96920,"Korea, South",33948,KS,1995,Male,33948,남자
77,96920,"Korea, South",30800,KS,1995,Male,30800,남자
78,96920,"Korea, South",28688,KS,1995,Male,28688,남자
79,96920,"Korea, South",26508,KS,1995,Male,26508,남자
80,96920,"Korea, South",20610,KS,1995,Male,20610,남자
81,96920,"Korea, South",16480,KS,1995,Male,16480,남자
82,96920,"Korea, South",14575,KS,1995,Male,14575,남자
83,96920,"Korea, South",11362,KS,1995,Male,11362,남자
84,96920,"Korea, South",9418,KS,1995,Male,9418,남자
85,96920,"Korea, South",7258,KS,1995,Male,7258,남자
86,96920,"Korea, South",5855,KS,1995,Male,5855,남자
87,96920,"Korea, South",4356,KS,1995,Male,4356,남자
88,96920,"Korea, South",2943,KS,1995,Male,2943,남자
89,96920,"Korea, South",2369,KS,1995,Male,2369,남자
90,96920,"Korea, South",1614,KS,1995,Male,1614,남자
91,96920,"Korea, South",1111,KS,1995,Male,1111,남자
92,96920,"Korea, South",745,KS,1995,Male,745,남자
93,96920,"Korea, South",484,KS,1995,Male,484,남자
94,96920,"Korea, South",308,KS,1995,Male,308,남자
95,96920,"Korea, South",189,KS,1995,Male,189,남자
96,96920,"Korea, South",113,KS,1995,Male,113,남자
97,96920,"Korea, South",65,KS,1995,Male,65,남자
98,96920,"Korea, South",36,KS,1995,Male,36,남자
99,96920,"Korea, South",19,KS,1995,Male,19,남자
100,96920,"Korea, South",20,KS,1995,Male,20,남자
0,96920,"Korea, South",372949,KS,1996,Male,372949,남자
1,96920,"Korea, South",382224,KS,1996,Male,382224,남자
2,96920,"Korea, South",383002,KS,1996,Male,383002,남자
3,96920,"Korea, South",383450,KS,1996,Male,383450,남자
4,96920,"Korea, South",379766,KS,1996,Male,379766,남자
5,96920,"Korea, South",361589,KS,1996,Male,361589,남자
6,96920,"Korea, South",325392,KS,1996,Male,325392,남자
7,96920,"Korea, South",338480,KS,1996,Male,338480,남자
8,96920,"Korea, South",334687,KS,1996,Male,334687,남자
9,96920,"Korea, South",327635,KS,1996,Male,327635,남자
10,96920,"Korea, South",344085,KS,1996,Male,344085,남자
11,96920,"Korea, South",338249,KS,1996,Male,338249,남자
12,96920,"Korea, South",368179,KS,1996,Male,368179,남자
13,96920,"Korea, South",401293,KS,1996,Male,401293,남자
14,96920,"Korea, South",430118,KS,1996,Male,430118,남자
15,96920,"Korea, South",452507,KS,1996,Male,452507,남자
16,96920,"Korea, South",443691,KS,1996,Male,443691,남자
17,96920,"Korea, South",421811,KS,1996,Male,421811,남자
18,96920,"Korea, South",382153,KS,1996,Male,382153,남자
19,96920,"Korea, South",393327,KS,1996,Male,393327,남자
20,96920,"Korea, South",391432,KS,1996,Male,391432,남자
21,96920,"Korea, South",407461,KS,1996,Male,407461,남자
22,96920,"Korea, South",436452,KS,1996,Male,436452,남자
23,96920,"Korea, South",440268,KS,1996,Male,440268,남자
24,96920,"Korea, South",448874,KS,1996,Male,448874,남자
25,96920,"Korea, South",439528,KS,1996,Male,439528,남자
26,96920,"Korea, South",456851,KS,1996,Male,456851,남자
27,96920,"Korea, South",476503,KS,1996,Male,476503,남자
28,96920,"Korea, South",466477,KS,1996,Male,466477,남자
29,96920,"Korea, South",394783,KS,1996,Male,394783,남자
30,96920,"Korea, South",390762,KS,1996,Male,390762,남자
31,96920,"Korea, South",393865,KS,1996,Male,393865,남자
32,96920,"Korea, South",408900,KS,1996,Male,408900,남자
33,96920,"Korea, South",438047,KS,1996,Male,438047,남자
34,96920,"Korea, South",448790,KS,1996,Male,448790,남자
35,96920,"Korea, South",456066,KS,1996,Male,456066,남자
36,96920,"Korea, South",447223,KS,1996,Male,447223,남자
37,96920,"Korea, South",445748,KS,1996,Male,445748,남자
38,96920,"Korea, South",419673,KS,1996,Male,419673,남자
39,96920,"Korea, South",396239,KS,1996,Male,396239,남자
40,96920,"Korea, South",376148,KS,1996,Male,376148,남자
41,96920,"Korea, South",386244,KS,1996,Male,386244,남자
42,96920,"Korea, South",335677,KS,1996,Male,335677,남자
43,96920,"Korea, South",278205,KS,1996,Male,278205,남자
44,96920,"Korea, South",316344,KS,1996,Male,316344,남자
45,96920,"Korea, South",241181,KS,1996,Male,241181,남자
46,96920,"Korea, South",252164,KS,1996,Male,252164,남자
47,96920,"Korea, South",256931,KS,1996,Male,256931,남자
48,96920,"Korea, South",253149,KS,1996,Male,253149,남자
49,96920,"Korea, South",251381,KS,1996,Male,251381,남자
50,96920,"Korea, South",224672,KS,1996,Male,224672,남자
51,96920,"Korea, South",194461,KS,1996,Male,194461,남자
52,96920,"Korea, South",196497,KS,1996,Male,196497,남자
53,96920,"Korea, South",198979,KS,1996,Male,198979,남자
54,96920,"Korea, South",225057,KS,1996,Male,225057,남자
55,96920,"Korea, South",208043,KS,1996,Male,208043,남자
56,96920,"Korea, South",187709,KS,1996,Male,187709,남자
57,96920,"Korea, South",193979,KS,1996,Male,193979,남자
58,96920,"Korea, South",183832,KS,1996,Male,183832,남자
59,96920,"Korea, South",173116,KS,1996,Male,173116,남자
60,96920,"Korea, South",163994,KS,1996,Male,163994,남자
61,96920,"Korea, South",161473,KS,1996,Male,161473,남자
62,96920,"Korea, South",147100,KS,1996,Male,147100,남자
63,96920,"Korea, South",127617,KS,1996,Male,127617,남자
64,96920,"Korea, South",124610,KS,1996,Male,124610,남자
65,96920,"Korea, South",101086,KS,1996,Male,101086,남자
66,96920,"Korea, South",92688,KS,1996,Male,92688,남자
67,96920,"Korea, South",90031,KS,1996,Male,90031,남자
68,96920,"Korea, South",79746,KS,1996,Male,79746,남자
69,96920,"Korea, South",73731,KS,1996,Male,73731,남자
70,96920,"Korea, South",69541,KS,1996,Male,69541,남자
71,96920,"Korea, South",61156,KS,1996,Male,61156,남자
72,96920,"Korea, South",61521,KS,1996,Male,61521,남자
73,96920,"Korea, South",57635,KS,1996,Male,57635,남자
74,96920,"Korea, South",50251,KS,1996,Male,50251,남자
75,96920,"Korea, South",46797,KS,1996,Male,46797,남자
76,96920,"Korea, South",38948,KS,1996,Male,38948,남자
77,96920,"Korea, South",31383,KS,1996,Male,31383,남자
78,96920,"Korea, South",28213,KS,1996,Male,28213,남자
79,96920,"Korea, South",26010,KS,1996,Male,26010,남자
80,96920,"Korea, South",23737,KS,1996,Male,23737,남자
81,96920,"Korea, South",18230,KS,1996,Male,18230,남자
82,96920,"Korea, South",14400,KS,1996,Male,14400,남자
83,96920,"Korea, South",12568,KS,1996,Male,12568,남자
84,96920,"Korea, South",9659,KS,1996,Male,9659,남자
85,96920,"Korea, South",7886,KS,1996,Male,7886,남자
86,96920,"Korea, South",5977,KS,1996,Male,5977,남자
87,96920,"Korea, South",4739,KS,1996,Male,4739,남자
88,96920,"Korea, South",3460,KS,1996,Male,3460,남자
89,96920,"Korea, South",2292,KS,1996,Male,2292,남자
90,96920,"Korea, South",1807,KS,1996,Male,1807,남자
91,96920,"Korea, South",1204,KS,1996,Male,1204,남자
92,96920,"Korea, South",810,KS,1996,Male,810,남자
93,96920,"Korea, South",531,KS,1996,Male,531,남자
94,96920,"Korea, South",336,KS,1996,Male,336,남자
95,96920,"Korea, South",208,KS,1996,Male,208,남자
96,96920,"Korea, South",125,KS,1996,Male,125,남자
97,96920,"Korea, South",72,KS,1996,Male,72,남자
98,96920,"Korea, South",41,KS,1996,Male,41,남자
99,96920,"Korea, South",22,KS,1996,Male,22,남자
100,96920,"Korea, South",22,KS,1996,Male,22,남자
0,96920,"Korea, South",357862,KS,1997,Male,357862,남자
1,96920,"Korea, South",370862,KS,1997,Male,370862,남자
2,96920,"Korea, South",380048,KS,1997,Male,380048,남자
3,96920,"Korea, South",380929,KS,1997,Male,380929,남자
4,96920,"Korea, South",381421,KS,1997,Male,381421,남자
5,96920,"Korea, South",377803,KS,1997,Male,377803,남자
6,96920,"Korea, South",359216,KS,1997,Male,359216,남자
7,96920,"Korea, South",323039,KS,1997,Male,323039,남자
8,96920,"Korea, South",336131,KS,1997,Male,336131,남자
9,96920,"Korea, South",332350,KS,1997,Male,332350,남자
10,96920,"Korea, South",325482,KS,1997,Male,325482,남자
11,96920,"Korea, South",343081,KS,1997,Male,343081,남자
12,96920,"Korea, South",337250,KS,1997,Male,337250,남자
13,96920,"Korea, South",367170,KS,1997,Male,367170,남자
14,96920,"Korea, South",400262,KS,1997,Male,400262,남자
15,96920,"Korea, South",431562,KS,1997,Male,431562,남자
16,96920,"Korea, South",455651,KS,1997,Male,455651,남자
17,96920,"Korea, South",446789,KS,1997,Male,446789,남자
18,96920,"Korea, South",424881,KS,1997,Male,424881,남자
19,96920,"Korea, South",385224,KS,1997,Male,385224,남자
20,96920,"Korea, South",392099,KS,1997,Male,392099,남자
21,96920,"Korea, South",385715,KS,1997,Male,385715,남자
22,96920,"Korea, South",401681,KS,1997,Male,401681,남자
23,96920,"Korea, South",430591,KS,1997,Male,430591,남자
24,96920,"Korea, South",434360,KS,1997,Male,434360,남자
25,96920,"Korea, South",442147,KS,1997,Male,442147,남자
26,96920,"Korea, South",431871,KS,1997,Male,431871,남자
27,96920,"Korea, South",449140,KS,1997,Male,449140,남자
28,96920,"Korea, South",468732,KS,1997,Male,468732,남자
29,96920,"Korea, South",458688,KS,1997,Male,458688,남자
30,96920,"Korea, South",391393,KS,1997,Male,391393,남자
31,96920,"Korea, South",393315,KS,1997,Male,393315,남자
32,96920,"Korea, South",396381,KS,1997,Male,396381,남자
33,96920,"Korea, South",411359,KS,1997,Male,411359,남자
34,96920,"Korea, South",440427,KS,1997,Male,440427,남자
35,96920,"Korea, South",450746,KS,1997,Male,450746,남자
36,96920,"Korea, South",455963,KS,1997,Male,455963,남자
37,96920,"Korea, South",447104,KS,1997,Male,447104,남자
38,96920,"Korea, South",445535,KS,1997,Male,445535,남자
39,96920,"Korea, South",419374,KS,1997,Male,419374,남자
40,96920,"Korea, South",393528,KS,1997,Male,393528,남자
41,96920,"Korea, South",371966,KS,1997,Male,371966,남자
42,96920,"Korea, South",381829,KS,1997,Male,381829,남자
43,96920,"Korea, South",331307,KS,1997,Male,331307,남자
44,96920,"Korea, South",273978,KS,1997,Male,273978,남자
45,96920,"Korea, South",312979,KS,1997,Male,312979,남자
46,96920,"Korea, South",238674,KS,1997,Male,238674,남자
47,96920,"Korea, South",249468,KS,1997,Male,249468,남자
48,96920,"Korea, South",254070,KS,1997,Male,254070,남자
49,96920,"Korea, South",250172,KS,1997,Male,250172,남자
50,96920,"Korea, South",248323,KS,1997,Male,248323,남자
51,96920,"Korea, South",222087,KS,1997,Male,222087,남자
52,96920,"Korea, South",192006,KS,1997,Male,192006,남자
53,96920,"Korea, South",193889,KS,1997,Male,193889,남자
54,96920,"Korea, South",196208,KS,1997,Male,196208,남자
55,96920,"Korea, South",222262,KS,1997,Male,222262,남자
56,96920,"Korea, South",205426,KS,1997,Male,205426,남자
57,96920,"Korea, South",185182,KS,1997,Male,185182,남자
58,96920,"Korea, South",191156,KS,1997,Male,191156,남자
59,96920,"Korea, South",180919,KS,1997,Male,180919,남자
60,96920,"Korea, South",170051,KS,1997,Male,170051,남자
61,96920,"Korea, South",160926,KS,1997,Male,160926,남자
62,96920,"Korea, South",158176,KS,1997,Male,158176,남자
63,96920,"Korea, South",143795,KS,1997,Male,143795,남자
64,96920,"Korea, South",124438,KS,1997,Male,124438,남자
65,96920,"Korea, South",121380,KS,1997,Male,121380,남자
66,96920,"Korea, South",98357,KS,1997,Male,98357,남자
67,96920,"Korea, South",89920,KS,1997,Male,89920,남자
68,96920,"Korea, South",87083,KS,1997,Male,87083,남자
69,96920,"Korea, South",76910,KS,1997,Male,76910,남자
70,96920,"Korea, South",70870,KS,1997,Male,70870,남자
71,96920,"Korea, South",66604,KS,1997,Male,66604,남자
72,96920,"Korea, South",58367,KS,1997,Male,58367,남자
73,96920,"Korea, South",58442,KS,1997,Male,58442,남자
74,96920,"Korea, South",54461,KS,1997,Male,54461,남자
75,96920,"Korea, South",47225,KS,1997,Male,47225,남자
76,96920,"Korea, South",43710,KS,1997,Male,43710,남자
77,96920,"Korea, South",36101,KS,1997,Male,36101,남자
78,96920,"Korea, South",28844,KS,1997,Male,28844,남자
79,96920,"Korea, South",25681,KS,1997,Male,25681,남자
80,96920,"Korea, South",23357,KS,1997,Male,23357,남자
81,96920,"Korea, South",21047,KS,1997,Male,21047,남자
82,96920,"Korea, South",15971,KS,1997,Male,15971,남자
83,96920,"Korea, South",12455,KS,1997,Male,12455,남자
84,96920,"Korea, South",10720,KS,1997,Male,10720,남자
85,96920,"Korea, South",8117,KS,1997,Male,8117,남자
86,96920,"Korea, South",6522,KS,1997,Male,6522,남자
